urlkey,timestamp,original,mimetype,statuscode,digest,pdf_version,creator_tool,producer,date_created,pages,page_width,page_height,surface_area,file_size,sha256,sha512
loc.gov/staff/copyright/ir/notices/2006/dec_notice.pdf,20161210113306,http://www.loc.gov/staff/copyright/ir/notices/2006/dec_notice.pdf,application/pdf,200,6HTC5FVAQW3DVHYRD7PVJGBBQS7GRZTL,1.6,Adobe InDesign CS3 (5.0.4),Adobe PDF Library 8.0,2009-01-14T21:56:50Z,8,612,792,94,854072,a35999da8e93f4845453587b8e987f43b2a3c52c4d5246e337b567db8c40b992,a6fbb7e5bd24d9932b7ca51751a95bb2de965a60504ba22d26a78e40bcafabc100c0f8ee80519ec22959192fa91a77c8be96d08338a3214a98eaa4b89e25f774
lrc.ky.gov/krs/015-00/635.pdf,20100607134901,http://www.lrc.ky.gov/KRS/015-00/635.PDF,application/pdf,200,FP3RQFKAHYT65A4O7T2B526NDPVG7D7I,1.5,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2010-03-05T21:36:05Z,1,612,792,94,4055,0f085b292db0b69a554ec3407ba9c5dd075effad96e38bb2de75b6141a82f717,1a29c220b34b72789f831ef5ff86fc0a6732468f01eabcbb6c63f75ddf34c86645acaef16d9ab4298a9722ce0f00d0f2cb917ffc562cdf6c514fba684cac8bef
mass.gov/legis/bills/house/ht01pdf/ht01645.pdf,20060627170442,http://www.mass.gov/legis/bills/house/ht01pdf/ht01645.pdf,application/pdf,200,DT6DEEFX7TAPKGTNNF5C4FOJQQ3QLCQV,1.3,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 for Macintosh,2005-04-28T20:48:04Z,4,612,792,94,32610,3bd605133943fe9005991c5fc5fc7df485874f005805e5376c5ef0e999cae3a9,d959ba6087ed6d5086ba20f3d4ff5db2e7a4d144607b13c812a159dc78f1abc39c5f29a60c8713b758b9dab26521080d42e215b92281ec42728fa4b5e8e1e7f0
ncjrs.gov/pdffiles1/ondcp/consdrug_fs.pdf,20160927140003,https://www.ncjrs.gov/pdffiles1/ondcp/Consdrug_fs.pdf,application/pdf,200,KA545DH3SDEIKBX5MLR7QZVYWYBKBGLV,1.4,PScript5.dll Version 5.2.2,Acrobat Distiller 9.4.0 (Windows),2011-01-31T22:25:17Z,2,612,792,94,91839,a1c653c2edd379e25691c6235a17532c0512ea776be3c70b68d8d9c881312d29,f3f7b81afde4cd70db46b2a114fd330424a70da7e1aaeb1e59eeb037ad5c50a0011f31f7882bd2addfb6685709934e98da7322c60bf0fafae06a74818662644d
nefsc.noaa.gov/publications/crd/crd0805/pdfs/2002.pdf,20170607093635,https://www.nefsc.noaa.gov/publications/crd/crd0805/pdfs/2002.pdf,application/pdf,200,TU5MAMSG2RMTDZQDKBULDLWSVH6GSYHX,1.6,Adobe InDesign CS2 (4.0.5),Acrobat Distiller 8.1.0 (Windows),2008-02-08T13:58:32Z,50,612,792,94,517366,3de2aa3d2f89c6ea9835e2c09d30796bbd0e1cd74af4aceb4b559ccff10e9aea,4f1e25a6b359812b4d80790df46f46313c4be0138b28cadbeaec628115855cd6ad64f953c6db4865065e1731b73df1928e12e59edb5b4ed78e2cf772aacdc96c
nh.gov/oep/programs/datacenter/census/documents/farmington.pdf,20061204003929,http://www.nh.gov/oep/programs/DataCenter/Census/documents/Farmington.pdf,application/pdf,200,XIUQD2OYDIFIKQY5T5AHYPEFOP4XZFS7,1.3,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 (Windows),2003-04-08T14:33:11Z,6,792,612,94,29771,ef9a2ee1659921f4de2c84d2f524c2f556286db33c40dae666ab74ecd97b3c42,3ad9bc96e4afbdc91e0d996c730facba78b74567e42a4729bf98c30c4517d34a0ac1fe1d5c5ab64c7c7be1662fefbdbcc6af3f2ae831692c6ae561f83ecdd60d
ok.gov/health/documents/female+life+expectancy+blupurp.pdf,20090419021541,http://www.ok.gov/health/documents/female%20Life%20Expectancy%20blupurp.pdf,application/pdf,200,FKXAOBO27MSNKEA6PNS6P54HNFPMSNLL,1.5,ESRI ArcMap 9.2.4.1420,-,-,1,792,612,94,176125,d92e5a6abacafbb02ec5366887d4b6c18bd6a5a53bd5ca0f27b7adf39a66818d,21248aca27805e212d9a88d336cd4793e09a7e86a8a442ebb1833a355d5a3e7230b43062ec5efe9e80ad7e5e72660952e6836d0ac90e907cec2df4932c0da774
pbm.va.gov/directive/vhaprivacy+dir.pdf,20090327061604,http://www.pbm.va.gov/directive/vhaprivacy%20Dir.pdf,application/pdf,200,CZOP2ITFIK5GAH4SD3GJI755X7QFUHM3,1.5,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0 (Windows),2005-03-22T20:24:41Z,5,612,792,94,48208,d8bea366ac5fb5451985bc7fb14bf4532d811e54caaab3b957679b0192e2d7d8,982a0480c6372841224912b8eccc8fe123f046a149e88dfdb3577a115e4992cbe35afe9cec24598ea7b933dfa3c149f07c860925f769e06d4a30906574df81f0
pdfaiw.uspto.gov/96/2015/66/004/1.pdf,20170318130524,http://pdfaiw.uspto.gov/96/2015/66/004/1.pdf,application/pdf,200,WLUAX2RQFFLXPSP5PKEYYVKFLPVPWFZ6,1.1,-,libtiff / tiff2pdf - 20100615,2015-01-27T01:00:51Z,1,612,792,94,48528,028b1c802a44d438e0d1cd9c8c55a681051d740b613fb02352e2653609e94462,a8dad7072837ce40cee307419f5802765d945b6516a3a054c7def79e8b30e505857b44fb9ddf2fb6bfca7dba623dbbb61c102e5b0146ba06bf745bba85d75958
prd.uscourts.gov/sites/default/files/documents/notices/notice_12_06_miscellaneous_fee_increases_effective_june_1_2012.pdf,20151019205337,http://www.prd.uscourts.gov/sites/default/files/documents/notices/Notice_12_06_Miscellaneous_Fee_Increases_Effective_June_1_2012.pdf,application/pdf,200,OFO3SJTRTB4AFSNSLMQ7IQ5XYAJM7SNC,1.4,-,-,-,1,612,792,94,305637,b03d0e80bf8c7a8a0e7750efdb346525552d54480b465581f1b435b320ce1d34,383023bc3dc164fcb0b0fad9816c1b8f0016906976ae76f0f6e8066fb7b4390ccf9f4c6380c249419549df7b632bb74baf65bf462f8955a7124fb3f604bda705
puc.sd.gov/commission/dockets/telecom/2007/tc07-114/032508wccpub1.pdf,20110123195123,http://www.puc.sd.gov/commission/dockets/telecom/2007/tc07-114/032508wccpub1.pdf,application/pdf,200,44PBM3B5SUUOF74NERNZAUH2PBBU5SPB,1.6,-,Adobe Acrobat 8.11 Paper Capture Plug-in,2008-03-25T21:09:02Z,2,618,800,95,60733,f32b7b3fdaeefd63194ed33389490f0613c2b9e3e6865c112eb9c7e5783b407c,356f9376ff9b6f39d9863291c7e18184c7e82cc3bc8a80f4141f8a2a3d3310cbbc411df8398c1ef891fb0a68e7240e9da66c26432e3b73ec31178491bc9d5784
reportcards.nysed.gov/files/2005-06/cir-2006-010605060010.pdf,20111208233928,https://reportcards.nysed.gov/files/2005-06/CIR-2006-010605060010.pdf,application/pdf,200,O7L5CYQXFDOBSVKIJYAENIFCV6NZK7CG,1.3,-,iText 2.0.0 (by lowagie.com),2007-05-03T15:54:35Z,8,612,792,94,334161,7a2da8d9bf1ae78796f7693c0be7004f14f7ae52f851e73360cca1a35f03c4a5,1a9344235fda0022fd265f649afc8fbff6bae1438a28cd262a40042c26827408a113a1c7cdf4a4a751d992b372a2036695ee8a6e17bab191fc0d31a8cb877d2e
research.idfg.idaho.gov/fisheries+research+reports/volume+136_article+02.pdf,20100111233148,https://research.idfg.idaho.gov/Fisheries%20Research%20Reports/Volume%20136_Article%2002.pdf,application/pdf,200,2LVOKCURIEQKLK43I6T7QLYYQX3RQUXX,1.4,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 (Windows),2003-06-24T14:45:51Z,113,612,792,94,4019108,a965cb184ea7cdec0e0ac9fc9bcb25044fece3a7f00a36cf26a74fe1c3d044ce,42504df471e0fff386ffabc10d1a99dc86dfacdfd970c7959daded21e9265ac22dc401d2866e3088bc2f2c453404c4659bcd2785cad11a5186b1d57d93d39e2d
sba.gov/advo/research/profiles/09mo.pdf,20101008050740,http://www.sba.gov/advo/research/profiles/09mo.pdf,application/pdf,200,GF4OGED6DIFR5WHABHTLSTFV7656GKN3,1.6,Acrobat PDFMaker 9.1 for Word,Adobe PDF Library 9.0,2009-10-27T15:43:54Z,2,612,792,94,65627,5291c32235e6bbc6b2aeee0ad0ebb7d6bd69d234f1f740e2b95bcc366e541f58,2438e82c85b69d38a96562afadccbb08df1abcba1ee1d12f1076cb2bfe1aee16c014894ee45bd91f7b1af006e0138b00d46d456aafc2a7ff2b0aa19e5d01c283
secstate.wa.gov/elections/initiatives/text/i710.pdf,20060914062114,https://www.secstate.wa.gov/elections/initiatives/text/i710.pdf,application/pdf,200,74JU6CDDK5QMBF2HTCNUWTUTJZJONVWI,1.4,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0.1 (Windows),2005-06-08T23:44:10Z,4,612,792,94,33544,f4933a59346c4a34397708e146fea2981256b83febd6ca838ffc904ff4aabe42,2eaf921e041d95fc5af6f7c45ffc08f2c26668e58c44472b6fd3fc4a27684b6fbd35db9e68259591b7df44c189678f3cc3e73c15741546c40f095fd1f70831f0
sos.idaho.gov/elect/finance/2006/pregeneral/pac/citizensfortruth.pdf,20080206204835,http://www.sos.idaho.gov/ELECT/Finance/2006/PreGeneral/PAC/CitizensforTruth.pdf,application/pdf,200,GS5DOB2Q5E234R3L6T4MXMRGJQFXVY7L,1.5,FUJITSU fi-4220C2dj,Adobe Acrobat 6.0 Paper Capture,2006-11-01T14:20:51Z,4,596,1224,141,128138,fa5c03f848a7d40807020baa6cced5489cca2b0cc4e19928def43f7214cceeaa,8c83172e092084cba9f5a33c083c476653de1582b33e976034f0fed19471ba5bd77eaa8e58917a286f064c31fe64ce393a230346830c9aa6af5bcd4c53042436
tax.idaho.gov/decisions02/individual/0216003.pdf,20090416224323,http://tax.idaho.gov/decisions02/Individual/0216003.pdf,application/pdf,200,RH7T2UORLNLLG7HRFR3HL7W572F5S6YY,1.5,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0.1 (Windows),2004-07-20T19:26:04Z,5,612,792,94,43552,b38d79b326eb55673704117e9775aa6bb0135c1a6fd2cba5994b925d2fe07e1c,dde8fbeef95070ad432d7e304c9ea8ade7d5c81c900fbb86b0105a27e70721ca3196fcebcca96e071cf35f2d2b6d6d5de373d2766d77f17c4425b9216dd3344c
transportation.ky.gov/construction-procurement/proposals/420-christian-12-3225.pdf,20120806111418,http://transportation.ky.gov/Construction-Procurement/Proposals/420-CHRISTIAN-12-3225.pdf,application/pdf,200,XRB6BJ4SUI4BCJFSCPSBSJZGJQGAWI2A,1.4,-,iTextSharp 4.0.5 (based on iText 2.0.5),2012-06-07T16:06:35Z,57,612,792,94,887980,53da98f87a6393e32dee38172b08ad0511960207dad47d375e40a8657e412da6,ee3def21d420385471e4458e51f90b0c2f552068f6a135a6a4c67405cc9eb83d4caa83743166c95147bdeceec79f9bc9d3107265dc6f37d5c9c55f8ecc4da85c
treas.gov/offices/enforcement/ofac/interim/civpen/document24.pdf,20050401182254,http://www.treas.gov/offices/enforcement/ofac/interim/civpen/document24.pdf,application/pdf,200,WYIDAT7X2DXYMKGRFAXDEAA2EJF23GRQ,1.4,Acrobat 5.0 Paper Capture Plug-in for Windows,Acrobat Distiller 5.0.5 (Windows),2002-08-16T20:14:33Z,3,635,809,99,73136,0a5196cb046a700cd65902d438d48e6a6ab85ef66fb819711821dcbb67944d63,977a70e9ac826e9076b9785641f1a6323c01521479de9820d8496d3f2972212f5ffc36696c1c59c2a2604e898687dae8916c5f8a5444c6cd94b814e43b10088c
treas.gov/tigta/auditreports/reports/200020004fr.pdf,20050106111034,http://www.treas.gov/tigta/auditreports/reports/200020004fr.pdf,application/pdf,200,R77SNILPJ5SSKNRBECOMST54VSPJ3RVT,1.2,Microsoft Word 8.0,Acrobat Distiller 4.0 for Windows,1999-10-19T20:45:29Z,40,612,792,94,276390,0faf5ec0b08ce25b67f689a5dac7e1f96ed0ae5a910306e7c535e93c6b2f4d43,555d6058c3208e0a46c5de1629767a966d873e521880e64422c4776c4036f4b81de29276232e3cdc195b932761946e0cf4cb04a105d1cad9d2132197aea47b83
ujs.sd.gov/uploads/calendar/23983.cal.pdf,20110715201046,http://ujs.sd.gov/Uploads/calendar/23983.cal.pdf,application/pdf,200,37RZ6AARR76UDY2JH4LRVGQBIPYUQ2A2,1.4,Acrobat PDFMaker 8.1 for Word,Acrobat Distiller 8.1.0 (Windows),2010-01-25T20:46:21Z,1,612,792,94,18074,c6e7f49f82e2ff4861c4b75bd9b814c7407515a2c5378a4bac8560764d418aa2,8f100e3247a1fca9a84baf67d2f18ab1faf22f1292e264d092b7063bcf862b54765f3d4b58c48901402660a98bef109293d47896558349f41aaa502890164037
waysandmeans.house.gov/uploadedfiles/h.r._2028.pdf,20140307171421,http://waysandmeans.house.gov/uploadedfiles/h.r._2028.pdf,application/pdf,200,VBIAQQSSCXZFKZTBZCYGIU4IJTA54DCY,1.5,ACOMP.exe   WinVer 2.0  Nov 24 2008,Acrobat Distiller 5.0.5 (Windows),2009-04-24T06:28:30Z,92,612,792,94,306113,3d65b98bf22477c46bdfe776cca072ec534250899aec838809015a4d40b09e2e,71ccad766d8c66813c3bbc304355adbf645b4ede58218b4655256a21a208280fe5ca30e0123fa281f01aa7ee0170c8adfe62e745384ce42523bcc971a25f7d30
agriculture.senate.gov/legislation/compilations/fns/fns_toc.pdf,20040124031817,http://agriculture.senate.gov/Legislation/Compilations/FNS/FNS_TOC.pdf,application/pdf,200,ZBOY7WHWU4JUMTIM2RO2TCO5VONTYYE4,1.2,ACOMP.exe V010   23-MAR-99,Acrobat Distiller 5.0 (Windows),2003-03-05T21:59:15Z,1,612,792,94,11877,630fe48811ecbde699e18439bcbd2f44a4276e575e4efab4659d876b2840374f,65375e583060cdb54fc3af7ee59cb13d4dfed7fb17c3771ce4538c5a40274bcfe2a4e1f04c5a9efc2e329b6e0483d78b35919f3bf5bc2d5a36bee5be3d6e43a1
armedservices.house.gov/comdocs/schedules/6-15-06meaderstestimony.pdf,20090103185544,http://armedservices.house.gov/comdocs/schedules/6-15-06MeadersTestimony.pdf,application/pdf,200,D45G6SVN7QZSMYJOJGWLKE3MJ6DHTYY5,1.2,HP 9100C Digital Sender,,-,11,612,792,94,1435400,10d524f1d312b8e69a6b5c74e84a1d175bdf430499c5c658a03219d0b085af59,1c71e8c37f312a736014de718b918aa5138586442ca5cb12ecc042040358876db73295101abe19d64cd33bafe14966f2c10a02c7bea12ce4da6d9d884de26605
auditor.illinois.gov/audit-reports/compliance-agency-list/corrections/il-river-cc/fy92-corrections-il-river-comp-digest.pdf,20090630053904,http://www.auditor.illinois.gov/Audit-Reports/Compliance-Agency-List/Corrections/IL-River-CC/FY92-CORRECTIONS-IL-RIVER-COMP-digest.pdf,application/pdf,200,RDQEO3IHCUXHQO3INBQKLFGDQOCQJ2QS,1.4,Writer,OpenOffice.org 2.3,-,1,612,792,94,2801,f37a29df655255e07918219ff3c1951320d61d1085ba3e02dfb046874ccb0760,76b2dbdf89d2d933498538c24337573eff81da350770b9eafdfe5d9ebb075b197dd90456fb7308cf67777a4cb534cc9e0e143938ea7476c9e94ad723f6d3f77e
cdc.gov/eid/content/15/12/pdfs/eid_vol15no12.pdf,20100106060213,http://cdc.gov/eid/content/15/12/pdfs/EID_Vol15No12.pdf,application/pdf,200,4P4SBCDNQWWUH5CI2KLPHVFIUV54ODLT,1.6, Adobe Photoshop CS3 Windows,Adobe Photoshop for Windows -- Image Conversion Plug-in,2009-11-18T15:45:02Z,215,575,757,84,7600138,b680aac9459f8c3d99da8c1454156aabfdf5a008ef69f942e2cd2f36a83802d7,c1bfe7b1c25495790ef7b8b3714f96f4924f197a3ca480bfc08fd66511454489d6808d273330838b65c78d99e9c8199edaa2a77c6d5c5dcf2ed9f430b413dffa
census.gov/prod/1/pop/profile/95/23_ps.pdf,20000819150339,http://www.census.gov:80/prod/1/pop/profile/95/23_ps.pdf,application/pdf,200,GOHTUHFXHFLQENFPJ7LB5G55VNZTKH67,1.1,-,Acrobat Distiller 2.0 for Windows,-,2,612,792,94,21258,bc87fbc30f9f2e7c853555addb6146468fb1b3621985b779b9bfd4ff261ba3dd,18f070a177eb30e935676d6638c0d031b9d4bc6b1a4f0bc484cc32a3cca618c79af6c1994455a1b8711897431dad226c385647e0fbb2851fe5f7604b6a3d6041
charliewilson.house.gov/index.php?view=article&catid=37&id=116:-july-19-2007-press-release-wilson-introduces-patient-and-pharmacists-protection-act-of-2007&format=pdf&option=com_content&itemid=104,20100809034102,http://www.charliewilson.house.gov/index.php?view=article&catid=37&id=116%3A-july-19-2007-press-release-wilson-introduces-patient-and-pharmacists-protection-act-of-2007&format=pdf&option=com_content&Itemid=104,application/pdf,200,4MXIGGV3UCFRYPPPQ4LGGB27K42PFGQV,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2010-08-08T23:41:04Z,2,595,842,97,302406,acd92ff511f14628c023623d26b9eb26aba0bf0cbff6472ebd328b21c09ba618,2558144ca3cc38988a30af0edaf46f2407ea3d6e78150b6423e5e9dbf7022bf6079d44b6d3204b3da8185ea57781cbcb03e31eb54522f294a77f791aa8f82f8b
commerce.alaska.gov/ins/pub/08-203rrg.pdf,20091027101140,http://www.commerce.alaska.gov/ins/pub/08-203rrg.pdf,application/pdf,200,CEANMN5G6I4ISNFSTYEX44YCLQ52GWCV,1.6,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5 (Windows),2009-09-29T17:45:40Z,3,612,792,94,33015,5c085cc5e4dc16fb47297bc247dfb9c62057390cd6f52eb503c342c8220cff88,3feb7bba15ccb9b172f3acf2f75bea547647d016125bc730eb792126d29c608fc0ce4fce4087e2bccf8e8bd95370e33a83139493b731e5e928e5ded476837eaf
corporateservices.noaa.gov/~finance/docs/dla/dla-business-rules+08-25-2016.pdf,20161213165723,http://www.corporateservices.noaa.gov/~finance/docs/DLA/DLA-Business-Rules%2008-25-2016.pdf,application/pdf,200,5IPJIVPM6LCPD36Z6TPNZNJQJNATZVNV,1.6,PScript5.dll Version 5.2.2,Acrobat Distiller 10.1.8 (Windows),2016-08-25T12:34:24Z,3,612,792,94,148080,13c66543b2f6ede3c705cda47bd828b77e922baa0cc23169949957ef38ab4a5a,1d13aff8d76a3bf850a58007657ebcfe05a54f2c1463fcce7a83dc334befac0df3da0b0efc5dd0f986b01f409df4529e8610befa8c95bb6fe8040818d5e4a8e6
cts.ky.gov/nr/rdonlyres/0ac19eaf-b683-4ff6-bcbb-fa3bd29023bd/0/11_41a720cc10110002_final.pdf,20111209001251,http://cts.ky.gov/NR/rdonlyres/0AC19EAF-B683-4FF6-BCBB-FA3BD29023BD/0/11_41A720CC10110002_FINAL.pdf,application/pdf,200,BZO3QEJ3CE2OQFGHA7ZD3CDOWHI543UM,1.4,Adobe InDesign CS3 (5.0.4),Adobe PDF Library 8.0,2011-09-15T17:22:04Z,3,612,792,94,82077,eddc1addaada9b8f733bf135141b62a5f35048eb7222b1a4781116d33a3b1d6b,ae2654793cbc87e0f50f51b8668462fe0cf93e2fabe54d1fc8bd5428a1f9ea0179169c7503d40ac4f3e93beb71de13d1fba270445847ee847f6ca1129491a94d
deq.mt.gov/airquality/armpermits/3179-02.pdf,20100112085337,http://deq.mt.gov/AirQuality/ARMpermits/3179-02.pdf,application/pdf,200,MVB3NUAZBLEVULOZQYWDXHOLA46NEJXI,1.4,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0.1 (Windows),2007-03-14T16:35:20Z,30,612,792,94,375499,585196d9ca2e41fb6ccbe7df30d9792be0926b84f8729484a5dc38a2fcfafc9a,28e8501846538b313a03d28a7e4d3c3cf4268ca126ccbeb58d38cddd0eb080832386152b767c1c2ca861508ff51e053b85ee9f061b1abf4bd6c7a6a2f2209feb
doh.wa.gov/ehp/dw/publications/331-234_3-9-04_ccc_for_small_water_systems_and_appendicies.pdf,20100825121127,http://www.doh.wa.gov/ehp/dw/Publications/331-234_3-9-04_CCC_for_small_water_systems_and_appendicies.pdf,application/pdf,200,3KF674T52XCSSWUXJN6WRXYXLXBCQI3P,1.5,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 (Windows),2004-03-10T00:07:54Z,261,612,792,94,2399103,9427d93620aa5439983588c865370681769a2c5cab8c1ad567c985eb07c03d5f,80ba3550acb7142109cd2257e6c29443bbc0c4b0360fffd5781ae3016c306bc59128aafc14846a203137bb618540b54fd56f158da782e54190118bf134b36449
dol.gov/olms/regs/compliance/cba/pdf/cdrp2136.pdf,20170616002333,https://www.dol.gov/olms/regs/compliance/cba/pdf/cdrp2136.pdf,application/pdf,200,NKJZFXDHGHWNNHGULXM5PSPE7GWWUTR2,1.4,Acrobat PDFMaker 8.1 for Word,Acrobat Distiller 8.1.0 (Windows),2008-08-18T16:22:04Z,230,612,792,94,947475,7f0d6f12e954f333d3279b7322725763448bfb05e98edf0bf357580028c651b7,f99c6549f2adfa5c13e47a0c7da0d8e1428cd60906382b5f7e3872a2b3062f0dbd01dd292eaf44f21c8632a099389a2c6f2db46480ec673642e7ad8d83771842
dol.sd.gov/lmic/lb/lbartoct06_industry_projections.pdf,20100617053122,http://dol.sd.gov/lmic/lb/lbartoct06_industry_projections.pdf,application/pdf,200,AKT2VCFHNFNLCVYCCSPWNM2TX2C2PGID,1.6,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0 (Windows),2008-06-30T21:37:21Z,6,612,792,94,1019348,20362a98ec3967a46d320551b9bd04c141a64f82479b8a8c79e0cef4e1834436,b818dd52870c2c8b63295b77bc7689062e52875337a4dffab838cb10a2338292394b8d6817227922217be545cc861e0a4c721c4b26be3a7e637341cc580b26e1
doleta.gov/performance/results/wiasrd/py2009/vt_py_2009_state_data_book.pdf,20111208113551,http://www.doleta.gov/Performance/results/WIASRD/PY2009/VT_PY_2009_State_Data_Book.pdf,application/pdf,200,G55L6N2GWXAO25ORSIBERRGSISMUNVKC,1.5,PScript5.dll Version 5.2.2,Acrobat Distiller 9.3.3 (Windows),2011-01-10T19:29:00Z,308,612,792,94,943197,ef7da53f86ebf690af62d068efa8ae43f86f23d3138b01dbe41d292d8cbe5de5,4fc4d5d6aa5c35b4956daa9bd906c96698ea01583c35e17a1725509ff628b6913b67a7cdf0b28d59b6b0331420a7df06a00f1f196713bf68827b389ba1e4ef91
dot.wi.gov/drivers/forms/mv2489.pdf,20090828224154,http://dot.wi.gov/drivers/forms/mv2489.pdf,application/pdf,200,QCZLJRXUA3KIQPMRQ4LSGYCNVTIK6PG4,1.4,MV2489.doc - Microsoft Word,Acrobat PDFWriter 4.05 for Windows NT,2005-01-25T19:26:51Z,1,612,792,94,18928,1b3c870e341960423f6954a2aa69809cedd95e313d0ad975883de2fc6809b962,75a4bf178365792146e46d045d7b3b28be19730a99461b20bb78279082cffe39ce47cc19904e1797d48ead84d81bb45c2f402a80338cf8d5cf96f1b3591b43e9
edocket.access.gpo.gov/2003/pdf/03-29948.pdf,20090115025522,http://edocket.access.gpo.gov/2003/pdf/03-29948.pdf,application/pdf,200,GMXUAMD4SJ3SI277ABZBVOOUHXVRMUPA,1.3,-,Acrobat Distiller 4.0 for Windows,2003-12-02T00:33:48Z,1,612,792,94,32196,502334be55feb2806d497c57763dfe19425320001a90b8c5803f96d57c8784dd,a995de7ce5e9c3e062ae660f54c0abd4ff3f873ab279b6160b08dec5f0ff27e3d32ffae8a89093b781716c7648f66e4ebf915a92a572e2d3a6bcb889085b1411
edocket.access.gpo.gov/cfr_2006/octqtr/pdf/43cfr2623.2.pdf,20081224044645,http://edocket.access.gpo.gov/cfr_2006/octqtr/pdf/43cfr2623.2.pdf,application/pdf,200,CYXM4LWKACZDGNELK57MUBGVEYKQFW24,1.6,ACOMP.exe   WinVer 1c15  Aug 31 2005,Acrobat Distiller 5.0.5 (Windows),2006-12-19T15:55:39Z,1,612,792,94,22972,133f0d03b26428f4aa5983cf4526ee72c7cfd3df3195f6397189fd38c3b9d22e,71b91c948105fc4aee62476da3ac510c7ace8765d90a47c756ca8261227ce0faaf9a6f49fa339e6bed8a580ce43a96d0230bb260c3b4a8bb3d2c0f6fb7b9620a
eservices.nysed.gov/sepubrep/mainservlet?f=pdf0708&school=031502060000,20091003131226,http://eservices.nysed.gov/sepubrep/mainservlet?f=pdf0708&school=031502060000,application/pdf,200,S6CZ2JY6KSR26KFVFVISFAS2LMXFJOHO,1.4,PD4ML. HTML to PDF Converter for Java,PD4ML. HTML to PDF Converter for Java,-,7,595,842,97,168052,37008646ee3b10ec0cfa2460fda62988d8c1c3fc360738e85ab47686a4d88c9d,138370eb63320e5ab21e5e5ab6be13fea4598f80fedb2088e390304d9fcf5559de5ce8050575c332ceb0b06c0fd7b96ade0e05902141aac6614f50d5b59bb395
extapps2.oge.gov/web/oge.nsf/travel+reports/d4deb4b838024e8b8525808300569dba/$file/nfs+travel+report+4-1-16+-+9-30-16+_2.pdf?open,20170827162842,https://extapps2.oge.gov/web/oge.nsf/Travel%20Reports/D4DEB4B838024E8B8525808300569DBA/$FILE/NFS%20Travel%20Report%204-1-16%20-%209-30-16%20_2.pdf?open,application/pdf,200,MPKQ6XRS277ZF7HM3DLVBQZUYBG35GWC,1.7,Adobe LiveCycle Designer ES 8.2,Adobe LiveCycle Designer ES 8.2,2016-11-30T16:54:07Z,2,792,612,94,641467,28022c021de1d37a55d9ae36d5fac5fcbac76a9c7deae8ae9a4974fd05e9b2f8,ed60d8d5a189675cdc6afdbd8c5ca0de02d1ced589be8b70a9c7e0d96d86e9311e51966473ceb6440e7a952d1cf2496bc428bc2b69e41af5629a833679f91f90
faq.bea.gov/scb/pdf/2011/09+september/0911_gre.pdf,20151115082526,http://faq.bea.gov/scb/pdf/2011/09%20September/0911_gre.pdf,application/pdf,200,DAMU2TVQKZEDZ6ZJN7NZBERHFU6I6ZZG,1.6,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0 (Windows),2011-09-16T04:32:26Z,3,612,792,94,113310,ef82d3ee469ebe5d0f61e34d62de891f329f31ad175590df041863d6c50ff376,ab7a2eeb3580482fbf03134720b2834ded309f5193d22db3f8fd2ccf928849f5539170c6e520e0349364eb6dcd45d281c1bea8ce2a06cefb87f24697935271fa
financialservices.house.gov/banking/5400val1.pdf,20021212183548,http://financialservices.house.gov:80/banking/5400val1.pdf,application/pdf,200,HWLEW7RJBOFKM7YCQA66Q2E5AHR63KG4,1.2,,Acrobat PDFWriter 3.02 for Windows NT,2000-05-09T11:18:31Z,6,612,792,94,495676,9e2e726c38763bb08bd0b266ce395fbe850d3af05c65f16a772488240e1acf1a,aea3ed47ffdb7f73cd36ceedd4ae479e65ce16ecbaac03763ebe6604acf3735be08db831b9bd33ebdae8af9751065a18003d2de1ed0c368e6a00f7dbb17fd3ce
firemapper.sc.egov.usda.gov/fireplots/smp2009260_0300.pdf,20090929135845,http://firemapper.sc.egov.usda.gov/fireplots/smp2009260_0300.pdf,application/pdf,200,LUNHY35RQQVKLPEN2LP52XDOP3KFLWRO,1.3,ArcInfo 9.2                (Sun Sep 17 16:05:34 PDT 2006),Acrobat Distiller 6.0 (Windows),2009-09-17T09:41:21Z,1,3096,2520,1505,4594435,844001268ae9e2cf9df69011e575de30222d45beb8335b1994c1df99324f0035,907bf5c43dc4d61d353c69847604c1af9031bff4a814a0b58dd24ab572fe2ef8a3f9db081ddfce662c37b241fb1e64cb9ea389bce6cc1d8bd36a96edfb115b2a
